Time	Open	High	Low	Close	Volume	Spread
2026-01-01 00:00:00	1.17387	1.17507	1.17387	1.17506	3654	131
2026-01-02 00:00:00	1.17509	1.17649	1.17132	1.17199	88827	4
2026-01-04 00:00:00	1.17203	1.17219	1.16999	1.1705	4250	78
2026-01-05 00:00:00	1.1705	1.17286	1.16588	1.17144	108144	3
2026-01-06 00:00:00	1.17144	1.17428	1.16837	1.16868	101231	4
2026-01-07 00:00:00	1.1687	1.17025	1.16727	1.16767	90865	4
2026-01-08 00:00:00	1.16768	1.16828	1.16425	1.16578	65457	3
2026-01-09 00:00:00	1.16579	1.16604	1.16179	1.16298	83134	4
2026-01-11 00:00:00	1.16296	1.16348	1.1623	1.16235	1679	71
2026-01-12 00:00:00	1.16237	1.16984	1.16216	1.16673	86656	4
2026-01-13 00:00:00	1.16673	1.16776	1.1634	1.1642	84586	3
2026-01-14 00:00:00	1.16421	1.16615	1.16354	1.16449	84810	3
2026-01-15 00:00:00	1.1645	1.16455	1.1593	1.16088	83235	3
2026-01-16 00:00:00	1.16087	1.16273	1.15843	1.1595	97514	4
2026-01-18 00:00:00	1.15815	1.16268	1.15777	1.16241	9013	32
2026-01-19 00:00:00	1.1624	1.16487	1.16043	1.16393	85739	3
2026-01-20 00:00:00	1.16395	1.17688	1.16324	1.1727	164048	5
2026-01-21 00:00:00	1.1727	1.1743	1.16697	1.16728	129685	5
2026-01-22 00:00:00	1.16727	1.17591	1.16727	1.17538	90796	3
2026-01-23 00:00:00	1.17537	1.18336	1.17283	1.1828	113874	3
2026-01-25 00:00:00	1.18661	1.18976	1.18506	1.18602	10059	27
2026-01-26 00:00:00	1.18601	1.19069	1.18347	1.18738	149488	4
2026-01-27 00:00:00	1.18736	1.20822	1.18502	1.20227	195924	4
2026-01-28 00:00:00	1.20227	1.20257	1.18957	1.19808	189140	3
2026-01-29 00:00:00	1.19807	1.19964	1.19059	1.19674	183817	3
2026-01-30 00:00:00	1.19673	1.19729	1.18489	1.1849	227194	3
2026-02-01 00:00:00	1.18492	1.18569	1.18395	1.18461	10395	38
2026-02-02 00:00:00	1.18464	1.18747	1.17758	1.17987	189072	3
2026-02-03 00:00:00	1.17986	1.18288	1.178	1.18155	123427	3
2026-02-04 00:00:00	1.18155	1.18379	1.17903	1.18015	123469	3
2026-02-05 00:00:00	1.18014	1.18218	1.17749	1.17764	133256	4
2026-02-06 00:00:00	1.17763	1.1826	1.17654	1.18115	93919	4
2026-02-08 00:00:00	1.18106	1.18277	1.18097	1.18266	5030	42
2026-02-09 00:00:00	1.18267	1.19266	1.18159	1.19036	129331	3
2026-02-10 00:00:00	1.19035	1.19285	1.18866	1.18876	109629	3
2026-02-11 00:00:00	1.18877	1.19272	1.18331	1.18746	144202	3
2026-02-12 00:00:00	1.18747	1.18899	1.18522	1.18691	127487	3
2026-02-13 00:00:00	1.18689	1.18846	1.18469	1.18655	101344	3
2026-02-15 00:00:00	1.18751	1.18755	1.18631	1.18667	2705	26
2026-02-16 00:00:00	1.18667	1.18703	1.18462	1.18503	48298	3
2026-02-17 00:00:00	1.18505	1.18573	1.18049	1.18507	89542	4
2026-02-18 00:00:00	1.18507	1.18535	1.17818	1.17885	84249	4
2026-02-19 00:00:00	1.17884	1.18075	1.17418	1.17682	97900	3
2026-02-20 00:00:00	1.17683	1.18074	1.17432	1.17814	125580	3
2026-02-22 00:00:00	1.17906	1.18346	1.17901	1.18333	5744	92
2026-02-23 00:00:00	1.18333	1.18344	1.17744	1.17929	105379	3
2026-02-24 00:00:00	1.17928	1.17963	1.1766	1.17738	85575	4
2026-02-25 00:00:00	1.17738	1.18163	1.17709	1.1815	80527	4
2026-02-26 00:00:00	1.18149	1.18288	1.17737	1.18031	88863	3
2026-02-27 00:00:00	1.1803	1.18268	1.17887	1.18122	98359	4
2026-03-01 00:00:00	1.17751	1.17876	1.17568	1.1759	9669	32
2026-03-02 00:00:00	1.1759	1.17958	1.16717	1.16944	169753	4
2026-03-03 00:00:00	1.16945	1.17067	1.153	1.16104	227804	4
2026-03-04 00:00:00	1.16106	1.16546	1.15745	1.16346	161959	4
2026-03-05 00:00:00	1.16346	1.16473	1.15587	1.16064	194116	5
2026-03-06 00:00:00	1.16064	1.16213	1.15457	1.1617	184595	4
2026-03-08 00:00:00	1.15442	1.15573	1.1521	1.15243	17027	73
2026-03-09 00:00:00	1.15241	1.16454	1.15069	1.16163	251643	4
2026-03-10 00:00:00	1.16163	1.16672	1.16027	1.16111	192257	4
2026-03-11 00:00:00	1.16115	1.16453	1.15396	1.15425	165918	4
2026-03-12 00:00:00	1.15424	1.15662	1.15096	1.15207	144935	4
2026-03-13 00:00:00	1.15208	1.15296	1.14108	1.14161	144368	4
2026-03-15 00:00:00	1.14218	1.14391	1.14156	1.14353	10222	62
2026-03-16 00:00:00	1.14354	1.15248	1.14139	1.14983	126253	4
2026-03-17 00:00:00	1.14984	1.15471	1.14658	1.15387	120102	4
2026-03-18 00:00:00	1.15389	1.15551	1.14496	1.14632	139393	4
2026-03-19 00:00:00	1.14631	1.16161	1.14429	1.15763	223450	3
2026-03-20 00:00:00	1.1576	1.15805	1.15245	1.15694	156352	4
2026-03-22 00:00:00	1.15385	1.15647	1.1535	1.15618	7706	23
2026-03-23 00:00:00	1.1562	1.16397	1.14843	1.1608	286668	4
2026-03-24 00:00:00	1.16079	1.16282	1.15569	1.16136	217409	4
2026-03-25 00:00:00	1.16137	1.16305	1.15552	1.15614	156824	4
2026-03-26 00:00:00	1.15613	1.15722	1.15196	1.15343	138715	4
2026-03-27 00:00:00	1.15341	1.15476	1.15018	1.15059	127362	4
2026-03-29 00:00:00	1.15047	1.15047	1.14873	1.14916	7395	14
2026-03-30 00:00:00	1.14917	1.15211	1.1443	1.14564	120368	3
2026-03-31 00:00:00	1.14565	1.15744	1.14471	1.15736	185925	4
2026-04-01 00:00:00	1.15737	1.16271	1.15547	1.15896	176408	4
2026-04-02 00:00:00	1.15895	1.16055	1.1509	1.15414	173880	3
2026-04-03 00:00:00	1.15414	1.15489	1.15105	1.15105	42831	3
2026-04-05 00:00:00	1.15216	1.15233	1.15048	1.15096	7783	36
2026-04-06 00:00:00	1.15096	1.15713	1.15062	1.15407	110362	4
2026-04-07 00:00:00	1.15407	1.16902	1.15239	1.16862	178462	4
2026-04-08 00:00:00	1.16865	1.17217	1.16433	1.16589	210211	4
2026-04-09 00:00:00	1.16591	1.17234	1.16503	1.16913	120293	4
2026-04-10 00:00:00	1.16913	1.17392	1.16773	1.17216	99957	4
2026-04-12 00:00:00	1.16739	1.16805	1.16638	1.16748	9058	12
2026-04-13 00:00:00	1.1675	1.17666	1.16709	1.17665	120751	4
2026-04-14 00:00:00	1.17666	1.18111	1.17561	1.17982	112682	3
2026-04-15 00:00:00	1.17981	1.18079	1.17718	1.18065	115382	3
2026-04-16 00:00:00	1.18067	1.18238	1.17668	1.17809	111660	3
2026-04-17 00:00:00	1.17809	1.18491	1.17601	1.17616	139725	3
2026-04-19 00:00:00	1.17432	1.17453	1.17288	1.17386	8054	60
2026-04-20 00:00:00	1.17389	1.17908	1.17369	1.1784	129701	3
2026-04-21 00:00:00	1.17841	1.17861	1.17191	1.17439	146957	4
2026-04-22 00:00:00	1.17436	1.17626	1.17029	1.17056	109229	3
2026-04-23 00:00:00	1.17054	1.17164	1.16691	1.16834	171057	3
2026-04-24 00:00:00	1.16836	1.17229	1.16727	1.17192	120030	4
2026-04-26 00:00:00	1.16947	1.1712	1.16928	1.17054	3282	11
2026-04-27 00:00:00	1.17056	1.17548	1.17056	1.17229	100315	3
2026-04-28 00:00:00	1.17231	1.17269	1.16774	1.17176	131739	3
2026-04-29 00:00:00	1.17175	1.17204	1.16611	1.16845	150486	4
2026-04-30 00:00:00	1.16846	1.17416	1.16551	1.17287	212987	3
2026-05-01 00:00:00	1.17287	1.17851	1.17153	1.17169	136154	4
2026-05-03 00:00:00	1.17461	1.17489	1.17248	1.17257	5003	45
2026-05-04 00:00:00	1.17256	1.17389	1.16809	1.16915	179590	3
2026-05-05 00:00:00	1.16915	1.17253	1.16764	1.17144	121454	4
2026-05-06 00:00:00	1.17149	1.17966	1.17111	1.17478	173707	4
2026-05-07 00:00:00	1.17478	1.17783	1.17224	1.17305	170127	3
2026-05-08 00:00:00	1.17305	1.1788	1.17244	1.17838	102421	3